team,playerId,firstName,lastName,positionCode,gamesPlayed,goals,assists,points,plusMinus,shots,shootingPctg,satPercentage,usatPercentage,zoneStartPct5v5,avgTimeOnIcePerGame,birthCountry,birthDate,blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,faceoffWinPctg,firstGoals,gameWinningGoals,giveaways,giveawaysPer60,heightInInches,hits,hitsPer60,missedShotCrossbar,missedShotFailedBankAttempt,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,otGoals,overtimeGoals,penaltyMinutes,powerPlayGoals,satPercentageAhead,satPercentageBehind,satPercentageClose,satPercentageTied,satRelative,seasonId,shootingPct5v5,shootsCatches,shootsCatches_roster,shorthandedGoals,shotAttemptsBlocked,skaterFullName,skaterSavePct5v5,skaterShootingPlusSavePct5v5,sweaterNumber,takeaways,takeawaysPer60,teamAbbrevs,timeOnIcePerGame,timeOnIcePerGame5v5,totalShotAttempts,usatPercentageAhead,usatPercentageBehind,usatPercentageTied,usatPrecentageClose,usatRelative,weightInPounds
PHI,8482804,Ty,Murchison,D,3,0,0,0,1,1,0.0,0.448,0.5,0.535,900.3333,,,2,2.66,,0,,0.0,0,0,3,3.99,,5,6.66,0,0,0,0,0,0,0,0,0,0,0,0.25,0.625,0.5,0.52,-0.038,,0.25,,,0,1,Ty Murchison,0.888,1.138,,0,0.0,PHI,900.33,841.666,2,0.3,0.6,0.588,0.538,0.021,
PHI,8483731,Alex,Bump,L,9,2,2,4,1,13,0.153846,0.402,0.404,0.548,804.1111,,,3,1.49,0,0,0,0.0,0,0,8,3.97,,5,2.48,0,0,0,3,0,8,11,0,0,2,0,0.243,0.428,0.414,0.465,-0.064,,0.093,,,0,7,Alex Bump,0.947,1.04,,2,0.99,PHI,804.11,678.888,31,0.25,0.459,0.433,0.395,-0.067,
PHI,8483733,Nikita,Grebenkin,R,55,4,10,14,-7,32,0.125,0.472,0.473,0.434,677.2,,,17,1.64,0,1,1,0.666667,1,0,35,3.38,,86,8.31,1,0,0,0,1,11,13,0,0,46,0,0.421,0.498,0.458,0.48,0.004,,0.083,,,0,28,Nikita Grebenkin,0.892,0.975,,13,1.25,PHI,677.2,655.927,73,0.446,0.491,0.471,0.457,-0.003,
PHI,8484142,Denver,Barkey,C,33,3,8,11,-11,33,0.090909,0.487,0.522,0.474,794.4848,,,19,2.6,0,0,0,0.333333,1,0,21,2.88,,35,4.8,0,1,1,1,0,13,16,0,0,14,1,0.454,0.564,0.469,0.433,0.024,,0.071,,,0,10,Denver Barkey,0.846,0.917,,7,0.96,PHI,794.48,672.757,59,0.461,0.62,0.473,0.501,0.054,
PHI,8484387,Matvei,Michkov,R,69,16,21,37,-8,134,0.119403,0.496,0.504,0.665,893.942,,,17,0.99,0,2,2,0.090909,0,1,76,4.43,,28,1.63,0,4,2,2,1,54,63,1,1,61,4,0.532,0.489,0.495,0.478,0.032,,0.097,,,0,62,Matvei Michkov,0.888,0.985,,18,1.05,PHI,893.94,719.55,259,0.551,0.474,0.498,0.504,0.033,
PHI,8484779,Jett,Luchanko,C,4,0,0,0,-3,1,0.0,,,,538.0,,,3,5.01,,0,,0.52381,0,0,1,1.67,,2,3.34,0,0,0,0,0,1,1,0,0,2,0,,,,,,,,,,0,0,Jett Luchanko,,,,0,0.0,PHI,538.0,,2,,,,,,
PIT,8471215,Evgeni,Malkin,C,50,15,37,52,12,129,0.116279,0.474,0.481,0.678,1053.28,,,16,1.09,1,2,3,0.444898,4,2,82,5.6,,22,1.5,0,0,1,1,2,35,39,0,0,57,3,0.485,0.468,0.469,0.464,-0.023,,0.119,,,0,38,Evgeni Malkin,0.913,1.032,,26,1.77,PIT,1053.28,807.32,206,0.507,0.437,0.473,0.466,-0.021,
PIT,8471675,Sidney,Crosby,C,60,28,36,64,-3,145,0.193103,0.501,0.506,0.593,1176.6167,,,24,1.22,2,1,3,0.559684,7,4,67,3.41,,53,2.7,1,2,3,1,1,58,66,1,1,42,10,0.484,0.496,0.519,0.532,-0.006,,0.111,,,0,51,Sidney Crosby,0.896,1.007,,22,1.12,PIT,1176.61,905.716,262,0.508,0.487,0.524,0.522,-0.004,
PIT,8471724,Kris,Letang,D,65,3,25,28,-7,101,0.029703,0.487,0.485,0.576,1317.9385,,,85,3.57,2,0,2,0.0,0,2,89,3.74,,89,3.74,0,2,3,2,2,43,52,2,2,36,1,0.458,0.498,0.479,0.513,-0.023,,0.089,,,0,89,Kris Letang,0.903,0.992,,24,1.0,PIT,1317.93,1059.076,242,0.47,0.478,0.513,0.478,-0.03,
PIT,8474578,Erik,Karlsson,D,66,11,43,54,10,152,0.072368,0.53,0.528,0.552,1425.8636,,,56,2.14,2,0,2,0.0,3,0,89,3.4,,18,0.68,1,1,4,7,5,84,102,0,0,20,3,0.519,0.543,0.534,0.53,0.045,,0.113,,,0,156,Erik Karlsson,0.906,1.019,,33,1.26,PIT,1425.86,1015.409,410,0.542,0.528,0.511,0.524,0.036,
PIT,8475763,Kevin,Hayes,R,25,3,2,5,-4,40,0.075,0.515,0.524,0.529,735.56,,,,,,,,0.358491,,1,,,,,,,,,,,,,,0,6,0,0.486,0.539,0.501,0.512,-0.008,,0.09,,,0,,Kevin Hayes,0.866,0.956,,,,PIT,,654.52,,0.5,0.54,0.525,0.524,-0.001,
PIT,8475810,Bryan,Rust,R,64,26,32,58,2,169,0.153846,0.489,0.487,0.593,1205.9531,,,61,2.84,0,0,0,0.153846,2,4,68,3.17,,31,1.44,3,4,11,3,3,82,106,0,0,20,8,0.459,0.504,0.51,0.513,-0.01,,0.123,,,1,50,Bryan Rust,0.894,1.017,,11,0.51,PIT,1205.95,838.796,325,0.467,0.501,0.498,0.507,-0.017,
PIT,8476483,Rickard,Rakell,R,50,15,21,36,1,131,0.114504,0.492,0.485,0.599,1142.38,,,37,2.33,0,1,1,0.360544,1,0,40,2.52,,65,4.09,0,0,4,4,3,48,59,0,0,6,4,0.469,0.519,0.501,0.498,-0.002,,0.109,,,0,43,Rickard Rakell,0.909,1.018,,20,1.26,PIT,1142.38,830.94,233,0.472,0.517,0.465,0.491,-0.017,
PIT,8476856,Mathew,Dumba,D,11,1,2,3,-5,7,0.142857,0.471,0.479,0.463,896.1818,,,12,4.38,0,0,0,0.0,1,0,8,2.92,,16,5.84,0,1,0,1,0,5,7,0,0,11,0,0.434,0.558,0.471,0.444,-0.017,,0.071,,,0,12,Mathew Dumba,0.873,0.944,,6,2.19,PIT,896.18,876.454,26,0.486,0.482,0.469,0.477,-0.018,
PIT,8477365,Connor,Clifton,D,40,2,3,5,-1,26,0.076923,0.487,0.512,0.392,985.525,,,66,6.02,0,0,0,0.0,0,1,30,2.73,,158,14.42,0,0,1,1,1,17,20,0,0,42,0,0.474,0.515,0.462,0.48,0.002,,0.086,,,0,39,Connor Clifton,0.905,0.991,,11,1.0,PIT,985.52,851.725,85,0.498,0.533,0.512,0.49,0.031,
PIT,8477435,Ryan,Graves,D,20,1,0,1,-1,20,0.05,0.533,0.547,0.449,920.55,,,35,6.84,,0,,0.0,0,0,16,3.12,,18,3.51,0,0,1,1,3,13,18,0,0,10,0,0.532,0.587,0.533,0.482,0.024,,0.065,,,0,27,Ryan Graves,0.912,0.977,,6,1.17,PIT,920.55,879.95,65,0.543,0.602,0.504,0.551,0.034,
PIT,8477511,Anthony,Mantha,R,71,26,27,53,13,131,0.198473,0.482,0.489,0.643,903.4789,,,34,1.9,1,1,2,0.243243,5,0,72,4.04,,47,2.63,0,3,3,0,2,40,48,0,0,35,6,0.497,0.481,0.46,0.466,-0.024,,0.125,,,0,63,Anthony Mantha,0.908,1.033,,16,0.89,PIT,903.47,727.042,242,0.517,0.442,0.492,0.468,-0.02,
PIT,8478147,Bokondji,Imama,L,2,0,0,0,0,2,0.0,0.612,0.6,0.5,458.5,,,0,0.0,,0,,0.0,0,0,2,7.85,,3,11.77,0,0,1,0,0,0,1,0,0,5,0,0.653,,0.562,0.4,0.1,,0.0,,,0,1,Bokondji Imama,1.0,1.0,,0,0.0,PIT,458.5,458.5,4,0.65,,0.4,0.615,0.079,
PIT,8478438,Tommy,Novak,C,71,15,22,37,4,110,0.136364,0.503,0.511,0.648,842.2254,,,28,1.68,0,0,0,0.420428,3,2,47,2.82,,10,0.6,2,2,4,6,1,46,61,1,1,24,5,0.459,0.509,0.502,0.556,0.002,,0.113,,,0,38,Thomas Novak,0.901,1.014,,24,1.44,PIT,842.22,734.154,209,0.48,0.487,0.579,0.523,0.009,
PIT,8478450,Parker,Wotherspoon,D,71,3,23,26,11,62,0.048387,0.513,0.51,0.492,1213.2113,,,103,4.3,1,0,1,0.0,2,1,106,4.43,,149,6.22,1,0,1,2,2,22,28,0,0,46,0,0.498,0.535,0.515,0.512,0.018,,0.103,,,0,54,Parker Wotherspoon,0.901,1.004,,25,1.04,PIT,1213.21,1034.07,144,0.51,0.518,0.502,0.512,0.008,
PIT,8478452,Caleb,Jones,D,7,0,1,1,1,5,0.0,0.44,0.439,0.35,1030.2857,,,15,7.48,0,0,0,0.0,0,0,4,1.99,,10,4.99,0,0,1,0,0,5,6,0,0,0,0,0.361,0.456,0.492,0.549,-0.038,,0.093,,,0,6,Caleb Jones,0.938,1.031,,1,0.49,PIT,1030.28,916.0,17,0.353,0.387,0.576,0.493,-0.04,
PIT,8478569,Noel,Acciari,C,57,9,10,19,8,79,0.113924,0.492,0.498,0.145,815.386,,,53,4.1,0,0,0,0.514228,1,1,16,1.23,,61,4.72,0,0,3,3,0,26,32,0,0,23,0,0.489,0.474,0.471,0.514,-0.005,,0.104,,,0,30,Noel Acciari,0.913,1.017,,8,0.61,PIT,815.38,633.087,141,0.507,0.455,0.525,0.484,-0.002,
PIT,8478854,Ryan,Shea,D,70,4,24,28,22,65,0.061538,0.494,0.5,0.49,1134.4571,,,83,3.76,2,0,2,0.0,1,0,50,2.26,,37,1.67,2,0,3,1,4,37,47,0,0,22,0,0.477,0.521,0.473,0.493,-0.01,,0.12,,,0,56,Ryan Shea,0.908,1.028,,22,0.99,PIT,1134.45,954.585,168,0.492,0.504,0.507,0.48,-0.008,
PIT,8479398,Samuel,Girard,D,50,3,11,14,12,36,0.083333,,,,1076.28,,,,,,,,0.0,,1,,,,,,,,,,,,,,0,17,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
PIT,8479533,Joona,Koppanen,L,10,0,1,1,-1,6,0.0,0.507,0.503,0.25,748.0,,,4,1.92,0,0,0,0.48,0,0,4,1.92,,9,4.33,1,1,1,1,0,4,8,0,0,2,0,0.5,0.584,0.485,0.451,-0.013,,0.057,,,0,2,Joona Koppanen,0.906,0.963,,2,0.96,PIT,748.0,631.8,16,0.49,0.585,0.435,0.486,-0.028,
PIT,8479638,Justin,Brazeau,R,53,16,14,30,4,94,0.170213,0.477,0.49,0.605,765.6038,,,35,3.1,1,1,2,0.0,5,4,34,3.01,,67,5.94,0,1,3,2,2,37,45,0,0,12,3,0.479,0.498,0.442,0.456,-0.021,,0.113,,,0,14,Justin Brazeau,0.905,1.018,,12,1.06,PIT,765.6,684.283,153,0.507,0.475,0.475,0.443,-0.01,
PIT,8480842,Filip,Hallander,C,13,1,3,4,4,22,0.045455,0.486,0.464,0.494,788.5385,,,5,1.75,0,0,0,0.0,0,1,12,4.21,,3,1.05,1,0,0,1,2,8,12,0,0,2,0,0.384,0.51,0.502,0.568,0.023,,0.092,,,1,13,Filip Hallander,0.95,1.042,,2,0.7,PIT,788.53,703.153,47,0.419,0.435,0.53,0.466,-0.006,
PIT,8480980,Connor,Dewar,C,71,14,13,27,10,103,0.135922,0.503,0.512,0.189,825.7606,,,44,2.7,3,4,7,0.461538,1,2,30,1.84,,142,8.71,2,1,7,4,0,53,67,0,0,12,0,0.502,0.506,0.478,0.502,0.002,,0.103,,,1,54,Connor Dewar,0.911,1.014,,8,0.49,PIT,825.76,644.478,224,0.529,0.501,0.498,0.487,0.009,
PIT,8481030,Jack,St. Ivany,D,17,0,7,7,7,16,0.0,0.486,0.482,0.485,938.9412,,,23,5.18,0,0,0,0.0,0,0,17,3.83,,40,9.02,0,0,0,1,0,7,8,0,0,6,0,0.471,0.442,0.463,0.572,-0.034,,0.126,,,0,10,Jack St. Ivany,0.935,1.061,,4,0.9,PIT,938.94,847.294,34,0.473,0.421,0.577,0.469,-0.041,
PIT,8481481,Blake,Lizotte,C,55,7,12,19,6,49,0.142857,0.521,0.525,0.15,832.4727,,,35,2.75,2,3,5,0.5,0,1,32,2.51,,49,3.85,0,0,1,1,1,27,30,0,0,25,0,0.514,0.55,0.505,0.508,0.021,,0.079,,,1,27,Blake Lizotte,0.913,0.992,,12,0.94,PIT,832.47,658.89,106,0.531,0.526,0.514,0.515,0.017,
PIT,8481725,Elmer,Soderblom,L,48,3,2,5,-6,56,0.053571,,,,649.6458,,,,,,,,0.375,,1,,,,,,,,,,,,,,0,14,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
PIT,8482470,Ilya,Solovyov,D,27,1,7,8,2,20,0.05,,,,738.7407,,,,,,,,0.0,,0,,,,,,,,,,,,,,0,14,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,
PIT,8482475,Egor,Chinakhov,R,62,17,15,32,0,118,0.144068,,,,776.0161,,,,,,,,0.333333,,3,,,,,,,,,,,,,,0,10,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,
PIT,8482698,Tristan,Broz,C,1,0,0,0,-1,2,0.0,0.318,0.25,0.8,690.0,,,0,0.0,,0,,0.5,0,0,1,5.21,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.333,,0.384,0.0,-0.147,,0.0,,,0,0,Tristan Broz,0.888,0.888,,0,0.0,PIT,690.0,690.0,2,0.266,,0.0,0.4,-0.165,
PIT,8482758,Ville,Koivunen,R,34,2,5,7,-5,32,0.0625,0.566,0.567,0.666,753.9706,,,13,1.82,0,0,0,1.0,2,0,14,1.96,,5,0.7,0,0,1,1,1,17,20,0,0,10,1,0.526,0.633,0.549,0.554,0.069,,0.053,,,0,29,Ville Koivunen,0.9,0.953,,6,0.84,PIT,753.97,684.676,81,0.53,0.619,0.564,0.549,0.069,
PIT,8482993,Avery,Hayes,R,11,2,0,2,-6,19,0.105263,0.457,0.462,0.629,637.2727,,,7,3.59,,0,,0.2,0,0,5,2.56,,13,6.67,0,0,0,0,2,10,12,0,0,12,0,0.377,0.516,0.472,0.45,-0.036,,0.047,,,0,5,Avery Hayes,0.886,0.933,,3,1.54,PIT,637.27,610.09,36,0.377,0.548,0.425,0.481,-0.028,
PIT,8483487,Rutger,McGroarty,R,20,2,3,5,-1,34,0.058824,0.575,0.587,0.63,708.9,,,8,2.03,0,0,0,0.4,0,0,11,2.79,,21,5.33,0,1,2,2,0,8,13,0,0,2,0,0.548,0.574,0.584,0.619,0.07,,0.086,,,0,8,Rutger McGroarty,0.858,0.944,,1,0.25,PIT,708.9,676.0,55,0.575,0.507,0.663,0.604,0.075,
PIT,8483503,Owen,Pickering,D,4,0,0,0,-3,1,0.0,0.478,0.457,0.5,725.75,,,2,2.48,,0,,0.0,0,0,4,4.96,,1,1.24,0,0,0,0,0,1,1,0,0,2,0,0.666,0.404,0.4,0.47,-0.051,,0.08,,,0,4,Owen Pickering,0.807,0.887,,1,1.24,PIT,725.75,723.25,6,0.8,0.343,0.464,0.357,-0.058,
PIT,8484839,Harrison,Brunicke,D,9,1,0,1,-4,8,0.125,0.486,0.491,0.5,942.8889,,,13,5.51,,0,,0.0,0,0,14,5.93,,4,1.69,0,0,2,0,0,5,7,0,0,6,0,0.416,0.521,0.53,0.548,-0.011,,0.066,,,0,7,Harrison Brunicke,0.868,0.934,,1,0.42,PIT,942.88,906.333,22,0.437,0.44,0.584,0.557,-0.009,
PIT,8485414,Ben,Kindel,C,68,17,15,32,-9,141,0.120567,0.526,0.536,0.547,911.4853,,,51,2.96,0,2,2,0.439421,1,4,72,4.18,,29,1.68,1,0,4,2,3,44,54,0,0,18,4,0.492,0.583,0.507,0.517,0.027,,0.076,,,1,60,Ben Kindel,0.896,0.972,,22,1.27,PIT,911.48,712.073,255,0.514,0.57,0.533,0.51,0.033,
SEA,8474586,Jordan,Eberle,R,68,23,28,51,8,151,0.152318,0.485,0.48,0.537,1111.7059,,,40,1.9,0,5,5,0.392857,7,3,48,2.28,,46,2.19,1,1,11,5,2,63,83,0,0,24,4,0.448,0.518,0.493,0.479,0.038,,0.107,,,0,46,Jordan Eberle,0.935,1.042,,20,0.95,SEA,1111.7,863.426,280,0.447,0.516,0.47,0.485,0.034,
SEA,8475768,Jaden,Schwartz,L,42,10,11,21,7,74,0.135135,0.446,0.443,0.465,974.2857,,,39,3.43,1,2,3,0.584906,4,2,43,3.78,,31,2.72,1,2,1,0,2,27,33,0,0,8,2,0.403,0.494,0.415,0.434,-0.008,,0.107,,,1,31,Jaden Schwartz,0.933,1.04,,20,1.75,SEA,974.28,769.928,138,0.391,0.502,0.43,0.412,-0.004,
SEA,8476457,Adam,Larsson,D,70,5,15,20,-2,79,0.063291,0.444,0.445,0.446,1288.5429,,,146,5.82,0,0,0,0.0,0,1,45,1.79,,91,3.63,1,0,0,3,2,28,34,0,0,34,0,0.425,0.474,0.437,0.433,-0.02,,0.088,,,0,61,Adam Larsson,0.906,0.994,,13,0.51,SEA,1288.54,1087.528,174,0.426,0.471,0.438,0.438,-0.014,
SEA,8476467,Jamie,Oleksiak,D,68,5,8,13,8,64,0.078125,0.462,0.459,0.442,1026.8971,,,98,5.05,2,0,2,0.0,1,2,60,3.09,,103,5.31,0,0,1,1,2,31,35,0,0,24,0,0.45,0.461,0.469,0.471,0.011,,0.095,,,0,39,Jamie Oleksiak,0.921,1.016,,17,0.87,SEA,1026.89,908.5,138,0.453,0.472,0.452,0.454,0.011,
SEA,8476905,Chandler,Stephenson,C,68,14,27,41,-24,87,0.16092,0.407,0.4,0.308,1169.5294,,,48,2.17,3,1,4,0.524342,1,2,57,2.58,,18,0.81,1,1,3,6,3,14,28,0,0,14,6,0.367,0.447,0.388,0.4,-0.072,,0.079,,,0,26,Chandler Stephenson,0.923,1.002,,26,1.17,SEA,1169.52,815.323,141,0.363,0.431,0.397,0.381,-0.079,
SEA,8477401,John,Hayden,C,3,0,0,0,-1,2,0.0,0.325,0.346,0.111,604.6667,,,2,3.96,,0,,0.4,0,0,2,3.96,,7,13.89,0,0,0,0,0,1,1,0,0,2,0,1.0,0.2,0.444,0.421,-0.129,,0.0,,,0,2,John Hayden,0.916,0.916,,1,1.98,SEA,604.66,540.333,5,1.0,0.23,0.416,0.421,-0.093,
SEA,8477919,Frederick,Gaudreau,C,56,5,16,21,3,56,0.089286,0.417,0.407,0.248,973.7679,,,44,2.9,0,1,1,0.429358,1,0,33,2.17,,29,1.91,0,2,3,2,1,32,40,0,0,11,1,0.407,0.431,0.42,0.414,-0.051,,0.102,,,0,36,Freddy Gaudreau,0.929,1.031,,21,1.38,SEA,973.76,796.571,132,0.409,0.422,0.396,0.402,-0.067,
SEA,8477955,Jared,McCann,L,44,18,18,36,-3,103,0.174757,0.492,0.496,0.588,993.5227,,,23,1.89,1,4,5,0.5,4,2,48,3.95,,37,3.04,0,2,5,7,0,43,57,1,1,11,6,0.472,0.472,0.506,0.523,0.042,,0.103,,,0,44,Jared McCann,0.901,1.004,,11,0.9,SEA,993.52,755.25,204,0.495,0.47,0.521,0.507,0.05,
SEA,8477986,Brandon,Montour,D,52,8,21,29,-11,130,0.061538,0.491,0.49,0.53,1354.6923,,,67,3.42,1,0,1,0.0,0,2,81,4.13,,57,2.91,2,1,2,2,1,61,69,1,1,37,2,0.479,0.503,0.497,0.486,0.035,,0.074,,,0,93,Brandon Montour,0.919,0.993,,24,1.22,SEA,1354.69,1126.73,292,0.501,0.509,0.463,0.485,0.038,
SEA,8478407,Vince,Dunn,D,69,11,30,41,-24,150,0.073333,0.456,0.455,0.492,1313.1014,,,69,2.74,0,0,0,0.0,2,3,79,3.13,,21,0.83,1,0,1,3,0,46,51,1,1,38,2,0.437,0.475,0.446,0.451,-0.003,,0.093,,,0,118,Vince Dunn,0.914,1.007,,26,1.03,SEA,1313.1,1061.55,319,0.439,0.47,0.452,0.445,0.0,
SEA,8479324,Ryan,Lindgren,D,66,2,7,9,5,42,0.047619,0.454,0.44,0.454,1108.9697,,,105,5.16,2,0,2,0.0,0,1,74,3.63,,40,1.96,0,0,1,2,2,34,39,0,0,58,0,0.411,0.473,0.459,0.466,-0.009,,0.087,,,0,57,Ryan Lindgren,0.924,1.011,,13,0.63,SEA,1108.96,924.681,138,0.418,0.468,0.435,0.435,-0.027,
SEA,8479372,Joshua,Mahura,D,21,1,2,3,8,13,0.076923,0.408,0.413,0.416,924.0952,,,34,6.3,0,0,0,0.0,0,1,11,2.04,,22,4.08,0,0,0,0,0,10,10,1,1,16,0,0.444,0.354,0.403,0.421,-0.054,,0.132,,,0,12,Josh Mahura,0.954,1.086,,2,0.37,SEA,924.09,812.857,35,0.454,0.342,0.432,0.407,-0.039,
SEA,8479985,Cale,Fleury,D,20,1,2,3,3,22,0.045455,,,,999.9,,,28,5.04,0,0,0,0.0,1,0,19,3.42,,43,7.74,0,0,0,1,1,9,11,0,0,5,0,,,,,,,,,,0,17,Cale Fleury,,,,4,0.72,SEA,999.9,,50,,,,,,
SEA,8480009,Eeli,Tolvanen,R,67,12,23,35,-15,120,0.1,0.423,0.417,0.392,979.6866,,,73,4.0,2,2,4,0.0,2,0,40,2.19,,168,9.21,1,1,2,4,2,51,61,0,0,26,5,0.353,0.484,0.416,0.421,-0.048,,0.085,,,0,75,Eeli Tolvanen,0.912,0.997,,14,0.76,SEA,979.68,760.208,256,0.351,0.471,0.417,0.402,-0.053,
SEA,8481554,Kaapo,Kakko,R,53,11,19,30,12,72,0.152778,0.481,0.484,0.62,851.9811,,,9,0.71,0,1,1,0.464286,2,2,32,2.55,,27,2.15,1,1,3,1,0,30,36,0,0,14,2,0.419,0.508,0.46,0.496,0.026,,0.107,,,0,26,Kaapo Kakko,0.938,1.045,,14,1.11,SEA,851.98,747.49,134,0.413,0.534,0.486,0.453,0.031,
SEA,8482259,Bobby,McMann,C,66,24,15,39,-3,142,0.169014,,,,937.7424,,,,,,,,0.545455,,3,,,,,,,,,,,,,,0,42,4,,,,,,,,,,0,,,,,,,,,,,,,,,,,
SEA,8482665,Matty,Beniers,C,70,19,26,45,-3,131,0.145038,0.469,0.462,0.522,1161.6429,,,60,2.65,1,0,1,0.491189,3,1,69,3.05,,28,1.23,2,1,4,8,4,68,87,0,0,23,6,0.415,0.496,0.474,0.479,0.016,,0.113,,,0,57,Matty Beniers,0.916,1.029,,16,0.7,SEA,1161.64,884.757,275,0.41,0.498,0.465,0.463,0.01,
SEA,8482751,Ryan,Winterton,C,62,4,14,18,1,74,0.054054,0.445,0.442,0.359,707.4194,,,28,2.29,0,0,0,0.0,1,1,33,2.7,,59,4.84,0,2,0,5,1,22,30,0,0,15,0,0.462,0.44,0.458,0.438,-0.015,,0.112,,,0,33,Ryan Winterton,0.913,1.025,,18,1.47,SEA,707.41,644.677,137,0.481,0.428,0.429,0.449,-0.016,
SEA,8482858,Ryker,Evans,D,55,8,7,15,9,40,0.2,0.46,0.46,0.452,1037.7636,,,56,3.53,0,0,0,0.0,0,0,40,2.52,,35,2.2,0,0,2,0,0,17,19,0,0,34,0,0.416,0.504,0.449,0.45,0.003,,0.132,,,1,38,Ryker Evans,0.914,1.046,,5,0.31,SEA,1037.76,911.181,97,0.413,0.51,0.446,0.45,0.003,
SEA,8482874,Jacob,Melanson,R,33,2,3,5,-8,27,0.074074,0.498,0.496,0.304,564.8788,,,12,2.31,0,0,0,1.0,1,0,15,2.89,,167,32.25,0,1,3,3,0,25,32,0,0,23,0,0.481,0.466,0.511,0.547,0.063,,0.09,,,0,11,Jacob Melanson,0.862,0.952,,4,0.77,SEA,564.87,564.0,70,0.496,0.455,0.539,0.495,0.055,
SEA,8483497,Jani,Nyman,R,26,4,2,6,-4,31,0.129032,0.476,0.485,0.716,625.7692,,,5,1.1,0,0,0,0.333333,0,0,13,2.87,,22,4.86,0,0,2,2,0,20,24,0,0,6,1,0.456,0.513,0.459,0.461,0.018,,0.054,,,0,13,Jani Nyman,0.917,0.971,,1,0.22,SEA,625.76,571.307,68,0.483,0.529,0.46,0.468,0.032,
SEA,8483524,Shane,Wright,C,70,11,14,25,5,96,0.114583,,,,839.9286,,,56,3.42,0,0,0,0.398453,2,2,64,3.91,,50,3.06,4,0,3,2,3,45,57,1,1,10,2,,,,,,,,,,0,31,Shane Wright,,,,12,0.73,SEA,839.92,,184,,,,,,
SEA,8483570,Ben,Meyers,C,45,7,8,15,-9,55,0.127273,0.466,0.467,0.199,713.8,,,11,1.23,0,0,0,0.538217,1,2,26,2.91,,52,5.82,2,1,1,1,1,21,27,0,0,14,0,0.431,0.479,0.481,0.479,0.024,,0.119,,,0,24,Ben Meyers,0.863,0.982,,10,1.12,SEA,713.8,610.377,106,0.461,0.497,0.441,0.455,0.026,
SEA,8484168,Oscar,Fisker Molgaard,C,3,0,1,1,1,1,0.0,0.406,0.26,0.444,374.0,,,1,3.2,0,0,0,0.583333,0,0,2,6.41,,1,3.2,0,0,0,0,0,1,1,0,0,0,0,0.437,0.4,0.416,0.363,-0.048,,0.2,,,0,1,Oscar Fisker Molgaard,1.0,1.2,,1,3.2,SEA,374.0,374.0,3,0.2,0.25,0.333,0.277,-0.187,
SEA,8484800,Berkly,Catton,C,54,6,8,14,-4,65,0.092308,0.475,0.486,0.705,762.1481,,,24,2.09,0,0,0,0.447154,0,2,32,2.79,,6,0.52,2,3,2,4,0,33,44,0,0,18,1,0.481,0.469,0.482,0.478,0.028,,0.078,,,0,23,Berkly Catton,0.921,0.999,,13,1.13,SEA,762.14,693.962,132,0.507,0.487,0.472,0.491,0.045,
SJS,8471817,Ryan,Reaves,R,50,3,0,3,-12,25,0.12,0.425,0.417,0.405,468.48,,,15,2.3,,0,,0.0,1,0,19,2.92,,160,24.59,0,0,0,0,0,15,15,0,0,37,0,0.429,0.378,0.441,0.46,-0.036,,0.07,,,0,15,Ryan Reaves,0.89,0.96,,8,1.22,SJS,468.48,463.4,55,0.449,0.373,0.428,0.423,-0.037,
SJS,8475181,Nick,Leddy,D,22,0,4,4,-11,11,0.0,0.415,0.405,0.487,1041.4545,,,30,4.71,0,0,0,0.0,0,0,13,2.04,,4,0.62,0,0,0,0,0,5,5,0,0,6,0,0.361,0.419,0.416,0.449,-0.061,,0.08,,,0,11,Nick Leddy,0.872,0.952,,5,0.78,SJS,1041.45,928.954,27,0.323,0.394,0.473,0.419,-0.064,
SJS,8475200,Dmitry,Orlov,D,69,3,26,29,-23,72,0.041667,,,,1279.9565,,,67,2.73,1,0,1,0.0,1,0,85,3.46,,107,4.36,0,0,1,2,1,45,49,0,0,38,1,,,,,,,,,,0,71,Dmitry Orlov,,,,22,0.89,SJS,1279.95,,192,,,,,,
SJS,8475726,Tyler,Toffoli,C,67,18,26,44,-9,151,0.119205,0.472,0.469,0.494,917.1642,,,29,1.69,0,0,0,0.238095,6,2,48,2.81,,44,2.57,1,0,4,5,3,56,69,1,1,10,6,0.438,0.535,0.469,0.442,0.02,,0.114,,,0,88,Tyler Toffoli,0.898,1.012,,16,0.93,SJS,917.16,702.626,308,0.458,0.528,0.427,0.46,0.023,
SJS,8475906,John,Klingberg,D,54,10,14,24,-17,79,0.126582,0.48,0.469,0.529,1230.463,,,61,3.3,0,0,0,0.0,1,2,72,3.9,,46,2.49,1,0,1,4,4,47,57,1,1,24,5,0.433,0.513,0.483,0.489,0.031,,0.11,,,0,86,John Klingberg,0.888,0.998,,13,0.7,SJS,1230.46,995.222,222,0.435,0.495,0.476,0.471,0.022,
